duration,first_blood_time,dire_kills,radiant_kills,radiant_win
3223,73,40.0,38.0,False
1829,148,27.0,8.0,False
2020,356,23.0,16.0,False
1992,25,49.0,21.0,False
2160,0,49.0,25.0,False
1684,88,27.0,9.0,False
2378,49,50.0,26.0,False
1985,0,14.0,27.0,True
4177,163,32.0,35.0,True
1889,108,13.0,20.0,True
1690,110,7.0,34.0,True
1479,26,18.0,8.0,False
1695,83,20.0,10.0,False
3718,0,42.0,48.0,True
1710,56,28.0,15.0,False
1951,0,9.0,29.0,True
2454,259,25.0,20.0,False
1876,0,46.0,21.0,False
1518,80,12.0,19.0,True
1984,78,17.0,55.0,True
2535,0,42.0,44.0,False
1881,0,44.0,11.0,False
3535,0,42.0,47.0,False
2818,49,34.0,41.0,True
1686,192,38.0,15.0,False
2000,0,19.0,30.0,True
2450,0,16.0,37.0,True
2428,17,45.0,27.0,False
2350,49,29.0,20.0,False
3854,59,57.0,47.0,True
1637,47,27.0,12.0,False
1752,47,9.0,22.0,True
2010,63,25.0,34.0,True
1176,104,10.0,17.0,True
1760,39,18.0,35.0,True
2663,94,40.0,36.0,False
2790,174,57.0,47.0,False
2481,0,45.0,29.0,False
1988,0,30.0,37.0,True
2790,0,45.0,45.0,True
1604,154,20.0,31.0,True
3412,60,39.0,42.0,False
1710,168,31.0,21.0,False
1538,91,15.0,15.0,True
949,37,8.0,29.0,True
1430,123,24.0,30.0,True
1246,209,7.0,26.0,True
3225,92,72.0,48.0,False
1465,68,17.0,35.0,True
1552,6,44.0,12.0,False
1613,156,22.0,37.0,True
2110,55,20.0,46.0,True
2198,147,21.0,35.0,True
2666,0,40.0,19.0,False
3025,122,49.0,34.0,False
1944,0,60.0,24.0,False
1381,114,48.0,24.0,False
3354,8,59.0,56.0,True
985,140,8.0,25.0,True
1261,46,11.0,32.0,True
2211,47,34.0,45.0,True
2397,170,37.0,27.0,False
2331,25,46.0,31.0,False
2678,66,44.0,41.0,True
2042,83,28.0,45.0,True
4290,54,82.0,80.0,False
4148,198,49.0,41.0,True
2950,18,51.0,26.0,False
436,50,3.0,13.0,True
2564,101,38.0,55.0,True
3109,119,29.0,50.0,True
3120,184,30.0,49.0,True
1873,87,42.0,25.0,False
2445,165,32.0,41.0,True
2236,0,22.0,39.0,True
1569,174,12.0,33.0,True
2224,2,38.0,22.0,False
1717,119,15.0,26.0,True
1491,136,51.0,18.0,False
2434,86,35.0,44.0,True
2106,84,54.0,24.0,False
2439,21,48.0,29.0,False
1722,115,19.0,38.0,True
1020,290,20.0,7.0,False
1371,11,14.0,30.0,True
1998,51,46.0,16.0,False
2998,37,37.0,54.0,True
824,79,3.0,24.0,True
1749,151,19.0,34.0,True
2464,83,35.0,29.0,False
1187,292,4.0,12.0,True
1954,0,39.0,33.0,False
2281,1,22.0,35.0,True
1644,264,15.0,38.0,True
1897,170,13.0,29.0,True
1133,68,26.0,3.0,False
2483,48,28.0,60.0,True
1783,0,15.0,40.0,True
642,1,4.0,8.0,True
2392,33,48.0,53.0,True
1965,67,36.0,21.0,False
2054,81,36.0,12.0,False
1691,132,4.0,22.0,True
2975,0,0.0,0.0,False
2187,183,23.0,11.0,False
1741,161,7.0,26.0,True
2072,197,10.0,26.0,True
2666,150,37.0,29.0,False
3239,0,23.0,44.0,True
1456,4,6.0,22.0,True
1349,72,6.0,21.0,True
1706,68,17.0,34.0,True
2607,202,30.0,24.0,False
4644,178,50.0,45.0,False
2106,112,28.0,20.0,False
1655,175,24.0,6.0,False
2152,50,12.0,38.0,True
417,0,1.0,10.0,True
2237,201,21.0,44.0,True
3145,162,43.0,20.0,False
1898,205,41.0,22.0,False
2391,157,18.0,26.0,True
4132,193,42.0,42.0,False
1719,125,17.0,10.0,False
1601,154,11.0,27.0,True
2533,0,33.0,32.0,False
1844,0,9.0,21.0,True
2925,193,48.0,39.0,False
1808,146,26.0,39.0,True
1811,261,27.0,11.0,False
1837,0,16.0,46.0,True
2993,0,33.0,36.0,False
3018,137,49.0,35.0,False
2008,127,37.0,32.0,False
2578,9,36.0,33.0,True
3183,0,41.0,74.0,True
4379,153,48.0,44.0,False
3385,52,44.0,50.0,False
2096,71,23.0,33.0,True
2497,0,25.0,60.0,True
3421,66,54.0,35.0,False
2905,111,46.0,33.0,False
2103,100,9.0,33.0,True
2087,0,43.0,34.0,False
3152,97,38.0,40.0,False
2410,151,54.0,26.0,False
1605,0,31.0,14.0,False
2335,4,32.0,43.0,True
2656,9,38.0,43.0,True
2170,8,55.0,20.0,False
2802,121,54.0,67.0,True
2815,71,47.0,50.0,True
2247,261,30.0,42.0,True
3868,102,65.0,51.0,False
2192,0,33.0,31.0,False
2179,175,49.0,6.0,False
1973,36,34.0,54.0,True
2850,72,59.0,32.0,False
1475,141,13.0,32.0,True
2630,0,24.0,26.0,True
2513,77,28.0,38.0,True
1846,46,23.0,34.0,True
2697,46,45.0,39.0,False
1973,176,25.0,44.0,True
2490,0,33.0,55.0,True
3109,0,41.0,35.0,False
2258,96,22.0,25.0,True
3983,10,42.0,52.0,True
2397,122,58.0,24.0,False
3591,50,45.0,41.0,False
2974,145,38.0,33.0,True
2066,15,24.0,44.0,True
1885,0,26.0,16.0,False
1005,62,18.0,7.0,False
1730,74,43.0,10.0,False
2432,103,42.0,29.0,False
1911,51,39.0,20.0,False
1523,8,3.0,22.0,True
2264,6,40.0,29.0,False
2192,73,30.0,38.0,True
755,10,16.0,1.0,False
1094,92,5.0,25.0,True
2608,72,39.0,26.0,False
1939,103,21.0,35.0,True
1817,115,37.0,16.0,False
2098,57,42.0,25.0,False
2454,364,20.0,27.0,True
2992,23,45.0,48.0,False
2476,142,30.0,41.0,True
2635,79,36.0,36.0,True
1660,0,31.0,14.0,False
1570,85,6.0,32.0,True
2103,162,25.0,27.0,True
1289,53,6.0,63.0,True
2180,53,43.0,36.0,False
2986,47,36.0,44.0,True
1969,324,47.0,18.0,False
1969,42,39.0,44.0,True
2157,93,29.0,45.0,True
2934,44,62.0,35.0,False
1439,58,43.0,7.0,False
1658,43,15.0,33.0,True
1409,63,8.0,31.0,True
1305,43,43.0,8.0,False
2071,111,13.0,21.0,True
3028,78,28.0,50.0,True
3052,0,49.0,45.0,False
2386,204,33.0,35.0,False
1889,58,50.0,23.0,False
2390,0,17.0,34.0,True
1846,90,25.0,31.0,True
2577,0,0.0,0.0,True
1843,45,13.0,34.0,True
3009,0,0.0,0.0,False
2692,149,39.0,10.0,False
1675,105,14.0,35.0,True
2193,155,13.0,31.0,True
1747,378,9.0,21.0,True
2438,0,18.0,31.0,True
2686,242,35.0,27.0,False
2478,45,44.0,29.0,False
1618,0,39.0,5.0,False
2373,42,42.0,29.0,False
931,93,29.0,8.0,False
1998,60,34.0,36.0,True
1325,0,27.0,3.0,False
519,82,14.0,5.0,False
1867,137,50.0,22.0,False
2251,75,42.0,28.0,False
1891,16,44.0,17.0,False
2272,0,24.0,42.0,True
1021,146,6.0,26.0,True
1475,177,18.0,16.0,True
2142,55,44.0,20.0,False
2696,57,41.0,46.0,True
2210,116,20.0,39.0,True
1783,6,13.0,43.0,True
2154,0,40.0,21.0,False
541,0,1.0,50.0,True
1956,105,46.0,25.0,False
2359,38,36.0,53.0,True
1586,69,11.0,35.0,True
779,5,11.0,21.0,True
2008,164,26.0,37.0,True
2673,68,37.0,49.0,False
2461,0,43.0,22.0,False
2087,303,32.0,19.0,False
2442,0,51.0,26.0,False
2365,4,34.0,49.0,True
1564,44,12.0,48.0,True
1830,106,16.0,26.0,True
2040,82,35.0,22.0,False
1847,9,17.0,40.0,True
1063,101,21.0,11.0,False
2055,13,35.0,61.0,True
2491,153,52.0,50.0,True
1829,44,14.0,30.0,True
2445,103,24.0,20.0,False
1843,228,28.0,12.0,False
2889,11,29.0,27.0,False
1956,58,13.0,29.0,True
1630,4,5.0,37.0,True
2724,87,45.0,44.0,False
2788,195,54.0,32.0,False
2611,109,33.0,37.0,True
2142,90,33.0,26.0,False
1881,44,17.0,39.0,True
1993,66,51.0,22.0,False
1349,113,29.0,13.0,False
1710,172,16.0,43.0,True
1753,3,28.0,44.0,True
1916,179,73.0,18.0,False
1268,137,5.0,23.0,True
2823,0,42.0,26.0,False
1571,110,17.0,8.0,False
1987,16,26.0,21.0,False
2158,165,13.0,34.0,True
1917,93,24.0,53.0,True
2197,0,31.0,49.0,True
2007,0,21.0,25.0,True
1675,0,27.0,48.0,True
2050,136,44.0,33.0,True
1654,59,53.0,12.0,False
2263,160,32.0,25.0,False
1565,44,48.0,23.0,False
2249,9,20.0,37.0,True
1384,0,6.0,48.0,True
2166,12,10.0,41.0,True
2143,87,48.0,23.0,False
2424,76,51.0,28.0,False
2436,326,26.0,32.0,True
2088,0,59.0,28.0,False
1635,18,36.0,19.0,False
3183,44,44.0,39.0,True
1395,153,26.0,15.0,False
2121,34,18.0,40.0,True
2385,51,26.0,40.0,True
2522,49,37.0,33.0,True
2822,7,33.0,40.0,True
1572,36,29.0,9.0,False
2389,177,29.0,31.0,True
1934,49,29.0,10.0,False
1637,130,18.0,28.0,True
2420,1,37.0,19.0,False
1912,44,27.0,21.0,False
1040,244,5.0,17.0,True
2811,197,28.0,18.0,False
2849,0,0.0,0.0,True
2063,58,25.0,29.0,True
2654,117,56.0,24.0,False
1638,5,17.0,36.0,True
2239,3,50.0,38.0,False
1585,49,40.0,12.0,False
3443,6,47.0,52.0,True
2309,178,32.0,40.0,True
1610,149,33.0,18.0,False
1983,160,29.0,45.0,True
1874,98,16.0,41.0,True
1463,5,15.0,22.0,True
1647,67,45.0,19.0,False
1849,177,13.0,58.0,True
1395,147,27.0,5.0,False
2138,16,7.0,34.0,True
1672,103,27.0,9.0,False
1491,132,23.0,16.0,False
1530,188,30.0,7.0,False
2099,268,26.0,26.0,False
1299,181,13.0,35.0,True
617,185,6.0,13.0,True
2966,49,33.0,32.0,True
2031,33,29.0,16.0,False
1343,52,22.0,7.0,False
2466,293,31.0,26.0,False
2051,167,26.0,42.0,True
3089,184,48.0,46.0,False
2023,52,42.0,14.0,False
2072,3,25.0,53.0,True
2488,2,33.0,38.0,True
2963,28,39.0,32.0,False
1851,200,13.0,34.0,True
3095,147,75.0,57.0,False
1607,91,27.0,24.0,False
2683,339,40.0,17.0,False
2166,164,32.0,31.0,True
1864,166,10.0,27.0,True
1481,89,41.0,14.0,False
2332,64,23.0,36.0,True
1870,4,29.0,50.0,True
2357,151,21.0,33.0,True
2682,47,57.0,37.0,False
1732,170,14.0,34.0,True
2308,152,39.0,27.0,False
1511,135,15.0,28.0,True
1292,145,18.0,6.0,False
2826,59,35.0,31.0,True
2070,200,10.0,36.0,True
2586,141,41.0,32.0,False
1717,9,61.0,26.0,False
1878,0,50.0,12.0,False
4647,174,72.0,69.0,True
3056,102,66.0,37.0,False
2010,47,25.0,43.0,True
1802,18,23.0,39.0,True
1556,365,31.0,19.0,False
3059,46,48.0,42.0,False
3254,216,61.0,77.0,True
1571,24,64.0,13.0,False
1795,120,87.0,21.0,False
1233,162,2.0,43.0,True
1189,9,8.0,88.0,True
1466,8,48.0,14.0,False
3955,0,62.0,57.0,False
2147,44,52.0,27.0,False
1605,42,12.0,25.0,True
1958,54,42.0,25.0,False
1677,297,25.0,12.0,False
557,8,8.0,0.0,False
1498,157,48.0,19.0,False
1530,221,18.0,34.0,True
1764,70,13.0,33.0,True
2592,70,53.0,47.0,False
2296,0,26.0,36.0,True
1979,62,42.0,25.0,False
3412,218,44.0,38.0,True
3020,56,52.0,34.0,False
3089,64,58.0,55.0,True
1699,82,31.0,56.0,True
1842,92,34.0,58.0,True
1872,0,16.0,48.0,True
1494,77,52.0,21.0,False
1977,0,43.0,19.0,False
2217,171,32.0,54.0,True
2395,282,20.0,34.0,True
2986,77,38.0,37.0,True
1267,66,8.0,36.0,True
2780,89,33.0,51.0,True
1278,35,27.0,39.0,True
1289,113,41.0,24.0,False
1738,103,27.0,39.0,True
3296,50,59.0,63.0,False
2194,15,37.0,63.0,True
1435,0,39.0,12.0,False
3452,39,30.0,34.0,True
945,219,2.0,25.0,True
2120,35,29.0,41.0,True
1759,242,15.0,21.0,True
2218,109,22.0,42.0,True
2992,162,44.0,26.0,False
2986,27,41.0,40.0,False
3560,172,44.0,48.0,True
1511,0,7.0,30.0,True
2436,133,35.0,24.0,False
2505,8,37.0,32.0,False
2206,71,25.0,39.0,True
940,57,24.0,1.0,False
2304,10,47.0,37.0,False
2327,166,48.0,30.0,False
2203,153,35.0,39.0,False
2591,47,48.0,31.0,False
1999,183,15.0,47.0,True
2628,68,23.0,32.0,True
1917,86,30.0,46.0,True
2214,0,31.0,23.0,False
3003,50,63.0,60.0,True
1386,9,31.0,11.0,False
2793,161,37.0,29.0,False
1348,183,9.0,32.0,True
1920,112,20.0,32.0,True
1966,109,42.0,26.0,False
2068,8,50.0,34.0,False
2780,88,43.0,29.0,False
1121,89,34.0,1.0,False
1672,118,10.0,42.0,True
2631,13,47.0,43.0,True
3883,159,51.0,43.0,False
1771,280,13.0,38.0,True
1758,0,36.0,32.0,False
3382,268,37.0,36.0,False
2092,60,7.0,38.0,True
2696,85,51.0,28.0,False
4061,220,31.0,56.0,True
2886,78,41.0,42.0,True
2866,8,54.0,55.0,True
1770,169,19.0,56.0,True
2018,51,24.0,65.0,True
2425,32,62.0,43.0,False
2612,47,25.0,43.0,True
2090,0,49.0,22.0,False
1900,119,31.0,13.0,False
2717,39,23.0,45.0,True
2646,40,29.0,46.0,True
2730,164,35.0,37.0,False
1704,85,19.0,28.0,True
1893,93,39.0,9.0,False
1113,117,4.0,20.0,True
1597,150,10.0,26.0,True
2243,29,31.0,60.0,True
3420,298,48.0,60.0,True
2209,112,26.0,44.0,True
3438,10,35.0,44.0,False
3162,4,49.0,26.0,False
2403,41,37.0,40.0,False
1374,139,11.0,18.0,True
1541,48,18.0,34.0,True
2625,154,38.0,31.0,False
4117,135,47.0,52.0,True
2148,214,19.0,41.0,True
2268,153,23.0,36.0,True
1609,0,34.0,17.0,False
1098,11,22.0,10.0,False
2148,41,31.0,33.0,False
2949,0,50.0,41.0,True
2417,3,36.0,32.0,False
2509,15,62.0,48.0,False
654,0,2.0,16.0,True
3011,255,60.0,36.0,False
2310,105,35.0,44.0,True
3005,0,42.0,51.0,True
2794,78,55.0,42.0,False
1225,59,16.0,31.0,True
2469,230,31.0,47.0,True
2454,156,39.0,22.0,False
1595,75,16.0,23.0,True
2519,12,27.0,28.0,False
2134,46,14.0,31.0,True
1869,0,37.0,21.0,False
1430,54,55.0,16.0,False
2849,73,36.0,40.0,False
1220,111,38.0,5.0,False
2898,0,37.0,55.0,True
2137,0,61.0,34.0,False
1924,108,17.0,44.0,True
1752,0,20.0,55.0,True
1919,181,20.0,44.0,True
2739,0,46.0,52.0,False
1929,0,26.0,50.0,True
2062,12,28.0,53.0,True
2257,107,41.0,34.0,False
2793,51,48.0,56.0,True
2472,207,39.0,17.0,False
3436,0,55.0,57.0,True
3180,246,58.0,38.0,False
2657,8,38.0,51.0,True
2285,152,36.0,33.0,False
2093,40,26.0,51.0,True
1708,0,53.0,19.0,False
815,18,17.0,18.0,True
2258,5,21.0,57.0,True
2005,183,27.0,39.0,True
1645,177,37.0,13.0,False
2529,166,15.0,38.0,True
1878,7,53.0,24.0,False
2838,230,48.0,37.0,False
3829,232,61.0,42.0,False
1934,65,17.0,30.0,True
2377,0,71.0,26.0,False
1654,5,28.0,43.0,True
2235,48,18.0,47.0,True
1050,0,5.0,19.0,True
1838,6,44.0,14.0,False
1615,0,13.0,29.0,True
2924,101,38.0,40.0,False
2221,47,34.0,34.0,False
1368,48,8.0,22.0,True
2508,175,34.0,25.0,False
1514,161,16.0,32.0,True
2415,76,54.0,37.0,False
1496,81,15.0,28.0,True
2934,116,50.0,38.0,False
2806,91,42.0,37.0,False
1576,228,32.0,16.0,False
1262,53,11.0,44.0,True
1625,44,44.0,25.0,False
2229,168,17.0,32.0,True
2519,0,29.0,58.0,True
2263,0,65.0,38.0,False
1400,0,33.0,14.0,False
2404,60,55.0,30.0,False
2546,50,61.0,33.0,False
2575,11,22.0,40.0,True
2263,336,37.0,26.0,False
2165,58,32.0,37.0,True
1043,42,19.0,4.0,False
2042,172,21.0,31.0,True
1953,132,35.0,21.0,False
1458,60,30.0,20.0,False
831,130,14.0,5.0,False
1112,3,5.0,22.0,True
2083,22,23.0,45.0,True
1123,43,11.0,23.0,True
1605,3,43.0,20.0,False
2170,221,27.0,25.0,False
1680,0,18.0,29.0,True
1709,104,19.0,51.0,True
1291,53,33.0,13.0,False
2375,16,31.0,43.0,True
2282,232,37.0,27.0,False
2725,169,36.0,35.0,False
2375,91,28.0,36.0,True
1430,0,20.0,27.0,True
2053,54,12.0,62.0,True
706,0,6.0,19.0,True
2316,187,25.0,52.0,True
2533,177,45.0,26.0,False
2339,205,29.0,38.0,True
2484,46,55.0,41.0,False
2559,140,48.0,46.0,True
2148,142,46.0,22.0,False
2895,123,43.0,45.0,True
2037,87,31.0,18.0,False
1333,68,10.0,30.0,True
1613,54,35.0,22.0,False
3669,184,52.0,54.0,True
2834,48,32.0,47.0,True
2249,64,37.0,23.0,False
3904,116,61.0,47.0,True
1967,137,57.0,31.0,False
1450,226,8.0,26.0,True
385,9,9.0,1.0,False
1290,100,7.0,39.0,True
3078,43,59.0,33.0,False
1594,7,41.0,12.0,False
1060,101,12.0,4.0,False
2209,80,35.0,31.0,False
3833,146,52.0,61.0,True
2268,81,37.0,44.0,True
2327,100,41.0,26.0,False
1979,188,17.0,44.0,True
1554,0,44.0,21.0,False
2728,94,49.0,45.0,True
2468,168,29.0,44.0,True
2564,79,29.0,51.0,True
2347,89,33.0,26.0,False
3563,84,57.0,51.0,True
1821,80,40.0,15.0,False
1821,44,19.0,27.0,True
2211,61,43.0,20.0,False
2332,124,29.0,63.0,True
1726,95,23.0,28.0,True
1342,0,7.0,20.0,True
2834,113,24.0,44.0,True
469,121,1.0,6.0,False
3448,168,44.0,29.0,False
2686,124,47.0,33.0,False
3393,77,50.0,32.0,False
1571,67,16.0,21.0,True
1561,69,13.0,38.0,True
3494,36,54.0,37.0,False
2589,0,28.0,40.0,True
1801,164,35.0,20.0,False
2490,16,37.0,38.0,True
3082,126,48.0,30.0,False
1776,152,24.0,60.0,True
1930,54,20.0,37.0,True
2784,69,61.0,42.0,True
1796,41,16.0,51.0,True
1545,70,64.0,18.0,False
1522,107,11.0,39.0,True
1670,167,11.0,32.0,True
1672,19,9.0,50.0,True
1144,101,8.0,28.0,True
2890,251,39.0,47.0,True
1682,88,19.0,39.0,True
1889,52,31.0,19.0,False
2390,114,42.0,23.0,False
2073,306,26.0,51.0,True
1899,194,16.0,29.0,True
4404,85,59.0,49.0,False
1727,6,17.0,39.0,True
3424,94,49.0,50.0,False
2696,44,37.0,37.0,False
1570,100,17.0,30.0,True
1940,65,43.0,23.0,False
1204,130,14.0,36.0,True
2292,62,35.0,20.0,False
1927,0,22.0,42.0,True
3277,192,52.0,33.0,False
1955,97,24.0,18.0,False
1989,96,22.0,43.0,True
2021,158,16.0,61.0,True
2853,51,28.0,57.0,True
2138,219,40.0,19.0,False
1637,37,53.0,23.0,False
2284,78,42.0,17.0,False
2195,26,25.0,46.0,True
2654,141,52.0,33.0,False
1229,0,7.0,22.0,True
2971,0,46.0,35.0,True
1358,91,24.0,10.0,False
1954,105,31.0,45.0,True
1888,0,35.0,18.0,False
2189,0,45.0,25.0,False
2604,33,27.0,41.0,True
2469,100,42.0,20.0,False
3122,45,49.0,53.0,False
1529,92,19.0,34.0,True
2894,47,37.0,52.0,True
2159,45,53.0,27.0,False
2293,143,43.0,21.0,False
2211,272,45.0,17.0,False
1667,234,20.0,11.0,False
2232,253,18.0,34.0,True
2311,0,46.0,29.0,False
2479,167,27.0,51.0,True
3138,102,58.0,46.0,True
3078,105,58.0,36.0,False
3059,138,52.0,31.0,False
1433,78,14.0,20.0,True
1662,109,34.0,20.0,False
2481,175,34.0,33.0,True
1349,0,28.0,13.0,False
1584,112,20.0,31.0,True
1289,56,16.0,30.0,True
3515,7,47.0,56.0,False
3909,125,70.0,66.0,True
2572,139,46.0,30.0,False
3237,112,41.0,23.0,False
2304,75,51.0,36.0,True
2022,58,56.0,26.0,False
1584,0,42.0,14.0,False
1626,103,16.0,38.0,True
1957,37,65.0,28.0,False
1896,14,46.0,27.0,False
2148,157,52.0,25.0,False
1496,166,30.0,11.0,False
2113,81,38.0,35.0,False
1862,81,26.0,32.0,True
1764,0,45.0,24.0,False
3005,61,65.0,52.0,False
2345,39,46.0,31.0,False
1217,154,24.0,6.0,False
2270,151,39.0,37.0,False
2557,133,49.0,23.0,False
3208,381,43.0,40.0,False
1899,63,18.0,46.0,True
2764,44,53.0,63.0,True
2362,122,27.0,20.0,False
1674,80,17.0,55.0,True
2703,304,31.0,35.0,False
1855,175,27.0,30.0,True
1762,90,19.0,40.0,True
1572,88,13.0,43.0,True
3164,55,41.0,45.0,True
1548,173,24.0,16.0,False
1974,171,35.0,22.0,False
2087,261,28.0,34.0,True
3314,50,46.0,44.0,False
2398,46,24.0,52.0,True
2493,124,63.0,22.0,False
1350,43,34.0,20.0,False
1854,0,13.0,22.0,True
1578,174,11.0,43.0,True
2135,201,40.0,26.0,False
2661,141,60.0,25.0,False
2755,4,37.0,45.0,True
1981,154,29.0,9.0,False
2708,121,41.0,45.0,True
2261,80,22.0,42.0,True
1514,3,17.0,23.0,True
2035,331,32.0,24.0,False
1461,19,18.0,36.0,True
1904,3,20.0,16.0,False
1255,161,7.0,26.0,True
1645,55,29.0,59.0,True
1875,137,62.0,16.0,False
3447,70,69.0,54.0,False
1651,122,39.0,4.0,False
1231,98,7.0,30.0,True
2098,183,21.0,49.0,True
1968,139,56.0,20.0,False
3012,55,50.0,39.0,False
1813,291,36.0,16.0,False
2451,35,53.0,32.0,False
1583,49,19.0,44.0,True
2032,54,39.0,25.0,False
1640,169,9.0,23.0,True
2345,51,51.0,27.0,False
2060,130,31.0,26.0,False
2851,134,45.0,50.0,True
2743,327,34.0,29.0,False
1540,63,35.0,37.0,False
4702,351,65.0,65.0,True
1868,113,15.0,48.0,True
3186,145,35.0,46.0,True
1832,154,20.0,36.0,True
2049,109,29.0,41.0,True
3526,47,66.0,41.0,False
2809,191,32.0,46.0,True
1827,33,11.0,20.0,True
1814,54,23.0,59.0,True
2641,70,47.0,32.0,False
2629,143,41.0,33.0,False
2113,120,35.0,35.0,False
2586,23,68.0,41.0,False
2500,15,38.0,40.0,True
2362,6,46.0,24.0,False
437,0,8.0,3.0,False
1901,138,14.0,44.0,True
1179,36,13.0,39.0,True
2124,160,22.0,50.0,True
2205,52,56.0,40.0,False
1532,6,11.0,23.0,True
1524,0,20.0,30.0,True
1933,64,20.0,42.0,True
1706,186,27.0,17.0,False
3580,101,47.0,35.0,False
1830,233,40.0,17.0,False
2710,283,38.0,36.0,True
2296,112,58.0,40.0,False
2035,88,21.0,51.0,True
2217,44,29.0,39.0,True
2063,115,25.0,19.0,True
2052,21,24.0,34.0,True
877,57,5.0,28.0,True
1752,173,20.0,22.0,False
1661,0,27.0,45.0,True
1911,0,29.0,55.0,True
1683,173,22.0,18.0,False
1621,8,30.0,13.0,False
660,295,7.0,2.0,False
1194,92,22.0,10.0,False
2066,111,32.0,19.0,False
1519,161,43.0,23.0,False
1912,45,42.0,18.0,False
1403,121,33.0,9.0,False
2316,48,43.0,31.0,False
3144,45,46.0,55.0,True
2869,0,47.0,45.0,False
3029,103,54.0,55.0,True
1832,56,49.0,24.0,False
3767,199,42.0,41.0,True
2154,108,38.0,21.0,False
2424,60,35.0,49.0,True
1756,130,14.0,29.0,True
2362,63,40.0,26.0,False
2483,404,21.0,44.0,True
2645,179,31.0,44.0,True
2412,131,33.0,31.0,True
2428,165,48.0,22.0,False
2150,47,37.0,19.0,False
2837,0,44.0,35.0,False
1675,111,22.0,35.0,True
1847,160,16.0,34.0,True
1690,98,17.0,24.0,True
2336,88,56.0,31.0,False
1307,86,13.0,19.0,True
1589,178,6.0,23.0,True
2591,3,34.0,46.0,True
3094,354,50.0,27.0,False
2050,105,47.0,32.0,False
1938,136,19.0,56.0,True
1979,7,46.0,26.0,False
1803,94,42.0,8.0,False
1701,166,9.0,23.0,True
2933,106,48.0,52.0,False
1944,84,40.0,29.0,False
2267,228,31.0,25.0,False
1194,8,7.0,30.0,True
1673,71,17.0,34.0,True
1212,9,7.0,40.0,True
2132,96,42.0,23.0,False
2195,45,21.0,30.0,True
2280,46,36.0,22.0,False
1388,154,42.0,11.0,False
1981,80,43.0,25.0,False
2225,90,39.0,54.0,False
2561,178,40.0,39.0,False
1978,379,21.0,29.0,True
2774,0,48.0,30.0,False
2230,36,34.0,40.0,True
1348,84,11.0,29.0,True
2117,51,32.0,33.0,False
2285,38,31.0,39.0,False
2434,31,43.0,30.0,False
1468,0,43.0,16.0,False
2883,112,48.0,45.0,True
1616,74,11.0,27.0,True
2165,123,14.0,48.0,True
2457,0,26.0,47.0,True
1618,213,13.0,35.0,True
2493,168,25.0,34.0,True
3611,0,53.0,58.0,False
2430,153,51.0,31.0,False
2672,149,29.0,44.0,False
2098,52,31.0,47.0,True
2764,2,45.0,46.0,True
1922,45,40.0,21.0,False
2908,0,61.0,30.0,False
2316,0,26.0,49.0,True
1658,232,18.0,31.0,True
1765,107,34.0,21.0,False
1813,136,43.0,32.0,False
3668,260,44.0,47.0,True
2066,0,53.0,28.0,False
2416,227,25.0,18.0,False
2213,119,42.0,21.0,False
2438,114,38.0,27.0,False
2591,11,49.0,56.0,True
2843,98,37.0,43.0,False
2066,268,23.0,44.0,True
1817,0,46.0,42.0,False
1795,165,23.0,37.0,True
3354,7,80.0,56.0,False
2960,109,72.0,47.0,False
1735,98,13.0,51.0,True
2186,131,48.0,27.0,False
1131,50,6.0,18.0,True
2319,201,18.0,25.0,True
2310,167,51.0,33.0,False
3488,156,55.0,59.0,True
2952,13,56.0,61.0,True
3070,186,51.0,49.0,True
1308,70,7.0,33.0,True
2218,41,27.0,62.0,True
2489,131,37.0,16.0,False
2231,269,26.0,37.0,True
4638,101,54.0,68.0,True
2386,144,29.0,60.0,True
2062,41,8.0,54.0,True
2719,331,50.0,28.0,False
2916,53,43.0,51.0,True
2475,92,45.0,39.0,False
4265,48,68.0,79.0,False
3211,51,68.0,65.0,True
1826,0,38.0,21.0,False
2045,3,30.0,28.0,False
1990,4,25.0,46.0,True
3049,31,35.0,21.0,False
1507,134,28.0,7.0,False
2737,147,41.0,30.0,False
1098,82,7.0,37.0,True
1557,0,15.0,27.0,True
1970,0,37.0,20.0,False
1627,9,35.0,33.0,False
1347,8,10.0,53.0,True
2383,5,30.0,47.0,True
1607,166,14.0,38.0,True
1636,96,18.0,47.0,True
1522,8,3.0,24.0,True
2337,214,21.0,36.0,True
2581,139,51.0,35.0,False
2444,6,28.0,40.0,True
1854,208,58.0,24.0,False
2011,181,40.0,15.0,False
1891,183,17.0,56.0,True
1794,172,26.0,32.0,True
856,129,1.0,10.0,True
2056,110,32.0,46.0,True
1984,96,31.0,19.0,False
2814,40,54.0,29.0,False
2038,79,20.0,32.0,True
2042,322,35.0,13.0,False
1188,246,16.0,6.0,False
824,131,3.0,16.0,True
2472,0,35.0,52.0,True
2484,230,28.0,36.0,True
4051,11,61.0,60.0,True
1847,424,13.0,37.0,True
2106,5,31.0,23.0,False
2430,120,45.0,23.0,False
2288,29,51.0,45.0,True
2183,175,12.0,19.0,True
2213,0,29.0,15.0,False
2188,6,33.0,21.0,False
2451,39,42.0,25.0,False
2388,164,28.0,20.0,False
1672,209,10.0,17.0,True
1975,145,8.0,18.0,True
1603,149,26.0,37.0,True
1527,45,12.0,32.0,True
1628,105,27.0,17.0,False
1615,14,17.0,29.0,True
1565,123,28.0,9.0,False
