player1,player2,count,winrate
17,18,115,0.45217391304347826
67,112,115,0.45217391304347826
17,55,115,0.45217391304347826
57,44,115,0.45217391304347826
18,17,115,0.45217391304347826
55,17,115,0.45217391304347826
80,9,115,0.45217391304347826
112,67,115,0.45217391304347826
9,80,115,0.45217391304347826
50,39,148,0.4527027027027027
39,50,148,0.4527027027027027
18,111,106,0.4528301886792453
20,34,106,0.4528301886792453
21,51,212,0.4528301886792453
34,20,106,0.4528301886792453
72,60,159,0.4528301886792453
13,58,106,0.4528301886792453
51,37,159,0.4528301886792453
58,13,106,0.4528301886792453
111,18,106,0.4528301886792453
37,51,159,0.4528301886792453
38,7,106,0.4528301886792453
60,72,159,0.4528301886792453
51,21,212,0.4528301886792453
7,38,106,0.4528301886792453
5,36,223,0.452914798206278
36,5,223,0.452914798206278
107,34,170,0.45294117647058824
34,107,170,0.45294117647058824
55,28,170,0.45294117647058824
28,55,170,0.45294117647058824
37,17,117,0.452991452991453
17,37,117,0.452991452991453
93,97,192,0.453125
97,93,192,0.453125
70,11,139,0.45323741007194246
11,70,139,0.45323741007194246
104,31,108,0.4537037037037037
20,104,108,0.4537037037037037
104,20,108,0.4537037037037037
31,104,108,0.4537037037037037
46,54,130,0.45384615384615384
3,51,260,0.45384615384615384
54,46,130,0.45384615384615384
51,3,260,0.45384615384615384
99,91,141,0.45390070921985815
91,99,141,0.45390070921985815
27,45,152,0.45394736842105265
45,27,152,0.45394736842105265
34,54,163,0.4539877300613497
54,34,163,0.4539877300613497
12,88,185,0.4540540540540541
88,12,185,0.4540540540540541
97,8,460,0.4543478260869565
8,97,460,0.4543478260869565
15,88,165,0.45454545454545453
93,71,154,0.45454545454545453
71,93,154,0.45454545454545453
53,60,154,0.45454545454545453
112,2,143,0.45454545454545453
60,53,154,0.45454545454545453
2,112,143,0.45454545454545453
20,19,121,0.45454545454545453
19,20,121,0.45454545454545453
84,10,110,0.45454545454545453
88,15,165,0.45454545454545453
10,84,110,0.45454545454545453
67,37,189,0.455026455026455
37,67,189,0.455026455026455
3,2,156,0.4551282051282051
2,3,156,0.4551282051282051
53,50,145,0.45517241379310347
50,53,145,0.45517241379310347
62,47,134,0.4552238805970149
47,62,134,0.4552238805970149
58,76,123,0.45528455284552843
87,40,123,0.45528455284552843
76,58,123,0.45528455284552843
40,87,123,0.45528455284552843
90,80,112,0.45535714285714285
80,90,112,0.45535714285714285
74,83,213,0.45539906103286387
83,74,213,0.45539906103286387
52,2,101,0.45544554455445546
2,52,101,0.45544554455445546
93,31,147,0.4557823129251701
68,106,147,0.4557823129251701
78,3,147,0.4557823129251701
3,78,147,0.4557823129251701
106,68,147,0.4557823129251701
31,93,147,0.4557823129251701
46,86,272,0.45588235294117646
86,46,272,0.45588235294117646
58,67,114,0.45614035087719296
67,58,114,0.45614035087719296
62,75,114,0.45614035087719296
75,62,114,0.45614035087719296
88,95,171,0.45614035087719296
95,88,171,0.45614035087719296
50,59,160,0.45625
59,50,160,0.45625
19,46,103,0.4563106796116505
45,16,103,0.4563106796116505
46,19,103,0.4563106796116505
16,45,103,0.4563106796116505
88,3,219,0.45662100456621
3,88,219,0.45662100456621
17,57,162,0.4567901234567901
57,17,162,0.4567901234567901
5,18,116,0.45689655172413796
22,41,232,0.45689655172413796
95,65,116,0.45689655172413796
41,22,232,0.45689655172413796
65,95,116,0.45689655172413796
18,5,116,0.45689655172413796
63,50,105,0.45714285714285713
52,72,105,0.45714285714285713
102,20,105,0.45714285714285713
23,65,105,0.45714285714285713
50,63,105,0.45714285714285713
65,23,105,0.45714285714285713
72,52,105,0.45714285714285713
110,4,105,0.45714285714285713
3,17,175,0.45714285714285713
17,3,175,0.45714285714285713
20,102,105,0.45714285714285713
4,110,105,0.45714285714285713
60,48,164,0.4573170731707317
48,60,164,0.4573170731707317
83,39,129,0.4573643410852713
39,83,129,0.4573643410852713
53,13,236,0.4576271186440678
13,53,236,0.4576271186440678
86,83,166,0.4578313253012048
83,86,166,0.4578313253012048
47,3,107,0.45794392523364486
3,47,107,0.45794392523364486
56,41,107,0.45794392523364486
41,56,107,0.45794392523364486
84,95,107,0.45794392523364486
95,84,107,0.45794392523364486
70,5,262,0.4580152671755725
5,70,262,0.4580152671755725
40,62,131,0.4580152671755725
62,40,131,0.4580152671755725
62,15,155,0.45806451612903226
53,26,155,0.45806451612903226
87,18,155,0.45806451612903226
15,62,155,0.45806451612903226
26,53,155,0.45806451612903226
18,87,155,0.45806451612903226
62,3,192,0.4583333333333333
3,106,192,0.4583333333333333
3,62,192,0.4583333333333333
106,3,192,0.4583333333333333
62,34,301,0.4584717607973422
34,62,301,0.4584717607973422
44,76,133,0.45864661654135336
31,40,133,0.45864661654135336
76,44,133,0.45864661654135336
40,31,133,0.45864661654135336
100,45,109,0.45871559633027525
39,89,109,0.45871559633027525
119,4,109,0.45871559633027525
4,119,109,0.45871559633027525
45,100,109,0.45871559633027525
89,39,109,0.45871559633027525
2,17,231,0.4588744588744589
17,2,231,0.4588744588744589
58,41,146,0.4589041095890411
5,69,146,0.4589041095890411
69,5,146,0.4589041095890411
41,58,146,0.4589041095890411
8,85,122,0.45901639344262296
36,114,183,0.45901639344262296
80,87,122,0.45901639344262296
5,34,183,0.45901639344262296
34,5,183,0.45901639344262296
87,80,122,0.45901639344262296
85,8,122,0.45901639344262296
114,36,183,0.45901639344262296
51,47,135,0.45925925925925926
51,44,135,0.45925925925925926
44,51,135,0.45925925925925926
88,22,135,0.45925925925925926
22,88,135,0.45925925925925926
47,51,135,0.45925925925925926
75,12,172,0.45930232558139533
12,75,172,0.45930232558139533
107,109,209,0.45933014354066987
109,107,209,0.45933014354066987
97,53,124,0.4596774193548387
53,97,124,0.4596774193548387
96,27,137,0.45985401459854014
27,96,137,0.45985401459854014
111,107,137,0.45985401459854014
107,111,137,0.45985401459854014
22,8,150,0.46
8,22,150,0.46
14,59,113,0.46017699115044247
59,14,113,0.46017699115044247
41,103,176,0.4602272727272727
103,41,176,0.4602272727272727
100,68,126,0.4603174603174603
68,100,126,0.4603174603174603
51,75,202,0.4603960396039604
3,53,202,0.4603960396039604
53,3,202,0.4603960396039604
75,51,202,0.4603960396039604
41,87,228,0.4605263157894737
87,41,228,0.4605263157894737
107,55,241,0.4605809128630705
55,107,241,0.4605809128630705
7,70,241,0.4605809128630705
70,7,241,0.4605809128630705
45,85,102,0.46078431372549017
85,45,102,0.46078431372549017
54,32,115,0.4608695652173913
32,54,115,0.4608695652173913
28,62,128,0.4609375
62,28,128,0.4609375
76,29,141,0.46099290780141844
29,76,141,0.46099290780141844
63,71,154,0.461038961038961
71,63,154,0.461038961038961
62,30,206,0.46116504854368934
76,69,206,0.46116504854368934
69,76,206,0.46116504854368934
30,62,206,0.46116504854368934
32,7,117,0.46153846153846156
68,17,104,0.46153846153846156
17,68,104,0.46153846153846156
10,13,117,0.46153846153846156
11,44,130,0.46153846153846156
44,11,130,0.46153846153846156
120,64,117,0.46153846153846156
3,13,221,0.46153846153846156
62,55,130,0.46153846153846156
64,120,117,0.46153846153846156
13,10,117,0.46153846153846156
7,32,117,0.46153846153846156
69,100,169,0.46153846153846156
13,3,221,0.46153846153846156
55,62,130,0.46153846153846156
100,69,169,0.46153846153846156
42,119,184,0.46195652173913043
119,42,184,0.46195652173913043
1,5,145,0.46206896551724136
48,91,145,0.46206896551724136
19,65,145,0.46206896551724136
91,48,145,0.46206896551724136
5,1,145,0.46206896551724136
65,19,145,0.46206896551724136
4,75,132,0.4621212121212121
75,4,132,0.4621212121212121
31,10,119,0.46218487394957986
10,31,119,0.46218487394957986
60,76,199,0.4623115577889447
76,60,199,0.4623115577889447
22,27,160,0.4625
27,22,160,0.4625
109,76,147,0.46258503401360546
63,34,147,0.46258503401360546
76,109,147,0.46258503401360546
34,63,147,0.46258503401360546
79,106,134,0.4626865671641791
79,1,134,0.4626865671641791
106,79,134,0.4626865671641791
1,79,134,0.4626865671641791
44,71,121,0.4628099173553719
69,77,121,0.4628099173553719
71,44,121,0.4628099173553719
77,69,121,0.4628099173553719
2,110,175,0.46285714285714286
110,2,175,0.46285714285714286
19,2,108,0.46296296296296297
2,19,108,0.46296296296296297
78,109,108,0.46296296296296297
109,78,108,0.46296296296296297
19,5,203,0.4630541871921182
5,19,203,0.4630541871921182
53,72,149,0.46308724832214765
72,53,149,0.46308724832214765
86,43,149,0.46308724832214765
43,86,149,0.46308724832214765
62,19,231,0.46320346320346323
19,62,231,0.46320346320346323
119,17,136,0.4632352941176471
17,119,136,0.4632352941176471
27,88,272,0.4632352941176471
88,27,272,0.4632352941176471
13,50,136,0.4632352941176471
50,13,136,0.4632352941176471
5,53,177,0.4632768361581921
26,9,177,0.4632768361581921
9,26,177,0.4632768361581921
53,5,177,0.4632768361581921
91,2,151,0.46357615894039733
2,91,151,0.46357615894039733
85,109,110,0.4636363636363636
109,85,110,0.4636363636363636
19,85,179,0.46368715083798884
85,19,179,0.46368715083798884
53,51,138,0.463768115942029
51,53,138,0.463768115942029
3,69,207,0.463768115942029
69,3,207,0.463768115942029
13,68,194,0.4639175257731959
68,13,194,0.4639175257731959
7,79,125,0.464
79,7,125,0.464
87,71,168,0.4642857142857143
71,65,112,0.4642857142857143
109,14,224,0.4642857142857143
70,75,196,0.4642857142857143
75,70,196,0.4642857142857143
109,45,140,0.4642857142857143
96,74,168,0.4642857142857143
14,109,224,0.4642857142857143
71,87,168,0.4642857142857143
65,71,112,0.4642857142857143
74,96,168,0.4642857142857143
45,109,140,0.4642857142857143
119,14,155,0.4645161290322581
14,119,155,0.4645161290322581
109,51,198,0.46464646464646464
51,109,198,0.46464646464646464
5,44,114,0.4649122807017544
44,5,114,0.4649122807017544
5,67,200,0.465
87,55,200,0.465
67,5,200,0.465
55,87,200,0.465
16,91,129,0.46511627906976744
91,16,129,0.46511627906976744
7,45,230,0.4652173913043478
45,7,230,0.4652173913043478
71,17,187,0.46524064171123
17,71,187,0.46524064171123
4,9,144,0.4652777777777778
9,4,144,0.4652777777777778
65,47,101,0.46534653465346537
20,72,101,0.46534653465346537
50,60,101,0.46534653465346537
72,20,101,0.46534653465346537
60,50,101,0.46534653465346537
83,64,101,0.46534653465346537
47,65,101,0.46534653465346537
27,52,101,0.46534653465346537
52,27,101,0.46534653465346537
64,83,101,0.46534653465346537
46,64,159,0.46540880503144655
64,46,159,0.46540880503144655
51,95,174,0.46551724137931033
95,51,174,0.46551724137931033
67,69,116,0.46551724137931033
69,67,116,0.46551724137931033
88,54,247,0.46558704453441296
54,88,247,0.46558704453441296
63,51,189,0.4656084656084656
51,63,189,0.4656084656084656
40,68,131,0.46564885496183206
68,40,131,0.46564885496183206
49,87,146,0.4657534246575342
87,49,146,0.4657534246575342
27,9,264,0.4659090909090909
9,27,264,0.4659090909090909
27,42,103,0.46601941747572817
38,90,103,0.46601941747572817
90,38,103,0.46601941747572817
42,27,103,0.46601941747572817
10,79,118,0.4661016949152542
69,79,118,0.4661016949152542
79,10,118,0.4661016949152542
79,69,118,0.4661016949152542
65,84,133,0.46616541353383456
83,34,133,0.46616541353383456
34,83,133,0.46616541353383456
84,65,133,0.46616541353383456
74,38,148,0.46621621621621623
38,74,148,0.46621621621621623
7,71,178,0.46629213483146065
71,7,178,0.46629213483146065
67,14,193,0.46632124352331605
14,67,193,0.46632124352331605
62,65,208,0.46634615384615385
65,62,208,0.46634615384615385
41,36,135,0.4666666666666667
41,104,105,0.4666666666666667
63,96,105,0.4666666666666667
17,60,165,0.4666666666666667
30,91,105,0.4666666666666667
8,20,210,0.4666666666666667
60,17,165,0.4666666666666667
91,30,105,0.4666666666666667
104,41,105,0.4666666666666667
36,41,135,0.4666666666666667
83,110,165,0.4666666666666667
20,8,210,0.4666666666666667
54,16,240,0.4666666666666667
110,83,165,0.4666666666666667
16,54,240,0.4666666666666667
96,63,105,0.4666666666666667
39,16,287,0.46689895470383275
16,39,287,0.46689895470383275
27,39,272,0.46691176470588236
39,27,272,0.46691176470588236
112,19,227,0.4669603524229075
19,112,227,0.4669603524229075
69,106,197,0.467005076142132
88,72,197,0.467005076142132
106,69,197,0.467005076142132
72,88,197,0.467005076142132
112,114,167,0.46706586826347307
114,112,167,0.46706586826347307
7,55,137,0.46715328467153283
16,60,137,0.46715328467153283
62,49,137,0.46715328467153283
55,7,137,0.46715328467153283
49,62,137,0.46715328467153283
60,16,137,0.46715328467153283
67,83,122,0.4672131147540984
83,67,122,0.4672131147540984
107,45,107,0.4672897196261682
45,107,107,0.4672897196261682
10,71,107,0.4672897196261682
71,10,107,0.4672897196261682
107,120,107,0.4672897196261682
120,107,107,0.4672897196261682
14,80,124,0.46774193548387094
48,38,124,0.46774193548387094
80,14,124,0.46774193548387094
38,48,124,0.46774193548387094
67,107,109,0.46788990825688076
48,75,109,0.46788990825688076
75,48,109,0.46788990825688076
107,67,109,0.46788990825688076
79,39,156,0.46794871794871795
107,44,156,0.46794871794871795
44,107,156,0.46794871794871795
39,79,156,0.46794871794871795
63,75,250,0.468
75,63,250,0.468
4,51,141,0.46808510638297873
51,4,141,0.46808510638297873
17,32,126,0.46825396825396826
32,17,126,0.46825396825396826
88,45,126,0.46825396825396826
45,88,126,0.46825396825396826
37,93,111,0.46846846846846846
110,45,111,0.46846846846846846
45,110,111,0.46846846846846846
93,37,111,0.46846846846846846
83,106,143,0.46853146853146854
106,83,143,0.46853146853146854
91,76,128,0.46875
110,70,128,0.46875
76,91,128,0.46875
70,110,128,0.46875
29,27,145,0.4689655172413793
27,29,145,0.4689655172413793
112,4,113,0.4690265486725664
4,112,113,0.4690265486725664
62,93,194,0.4690721649484536
93,62,194,0.4690721649484536
88,25,243,0.4691358024691358
25,88,243,0.4691358024691358
4,40,130,0.46923076923076923
57,93,130,0.46923076923076923
19,22,130,0.46923076923076923
93,57,130,0.46923076923076923
22,19,130,0.46923076923076923
40,4,130,0.46923076923076923
12,62,196,0.46938775510204084
5,45,147,0.46938775510204084
45,5,147,0.46938775510204084
62,12,196,0.46938775510204084
71,2,115,0.46956521739130436
54,84,115,0.46956521739130436
2,71,115,0.46956521739130436
84,54,115,0.46956521739130436
4,14,230,0.46956521739130436
14,4,230,0.46956521739130436
30,60,198,0.4696969696969697
60,30,198,0.4696969696969697
41,43,132,0.4696969696969697
43,41,132,0.4696969696969697
63,46,149,0.4697986577181208
46,63,149,0.4697986577181208
88,87,283,0.46996466431095407
87,88,283,0.46996466431095407
97,90,117,0.4700854700854701
27,55,117,0.4700854700854701
55,27,117,0.4700854700854701
90,97,117,0.4700854700854701
70,46,134,0.4701492537313433
3,11,268,0.4701492537313433
60,54,134,0.4701492537313433
54,60,134,0.4701492537313433
11,3,268,0.4701492537313433
46,70,134,0.4701492537313433
60,21,168,0.47023809523809523
21,60,168,0.47023809523809523
84,93,185,0.4702702702702703
93,84,185,0.4702702702702703
53,9,219,0.4703196347031963
9,53,219,0.4703196347031963
106,97,219,0.4703196347031963
97,106,219,0.4703196347031963
57,41,136,0.47058823529411764
83,109,102,0.47058823529411764
96,46,102,0.47058823529411764
21,109,102,0.47058823529411764
41,57,136,0.47058823529411764
31,100,136,0.47058823529411764
104,34,119,0.47058823529411764
31,19,187,0.47058823529411764
50,69,119,0.47058823529411764
106,5,272,0.47058823529411764
100,31,136,0.47058823529411764
19,31,187,0.47058823529411764
69,50,119,0.47058823529411764
5,106,272,0.47058823529411764
109,83,102,0.47058823529411764
34,104,119,0.47058823529411764
46,96,102,0.47058823529411764
109,21,102,0.47058823529411764
119,76,155,0.47096774193548385
76,119,155,0.47096774193548385
60,69,138,0.47101449275362317
110,63,138,0.47101449275362317
69,60,138,0.47101449275362317
63,110,138,0.47101449275362317
52,26,121,0.47107438016528924
26,52,121,0.47107438016528924
91,41,104,0.47115384615384615
46,53,104,0.47115384615384615
41,91,104,0.47115384615384615
53,46,104,0.47115384615384615
34,1,104,0.47115384615384615
1,34,104,0.47115384615384615
52,51,140,0.4714285714285714
7,77,140,0.4714285714285714
77,7,140,0.4714285714285714
51,52,140,0.4714285714285714
106,93,193,0.47150259067357514
93,106,193,0.47150259067357514
33,14,123,0.4715447154471545
14,33,123,0.4715447154471545
5,12,176,0.4715909090909091
12,5,176,0.4715909090909091
70,31,106,0.4716981132075472
85,5,106,0.4716981132075472
4,87,106,0.4716981132075472
5,85,106,0.4716981132075472
31,70,106,0.4716981132075472
87,4,106,0.4716981132075472
74,28,231,0.47186147186147187
28,74,231,0.47186147186147187
85,9,125,0.472
23,39,125,0.472
39,23,125,0.472
9,85,125,0.472
79,80,108,0.4722222222222222
13,77,144,0.4722222222222222
80,79,108,0.4722222222222222
70,37,108,0.4722222222222222
77,13,144,0.4722222222222222
37,70,108,0.4722222222222222
11,88,290,0.4724137931034483
88,11,290,0.4724137931034483
42,7,127,0.47244094488188976
7,42,127,0.47244094488188976
26,4,127,0.47244094488188976
4,26,127,0.47244094488188976
78,101,127,0.47244094488188976
88,2,127,0.47244094488188976
74,29,127,0.47244094488188976
29,74,127,0.47244094488188976
2,88,127,0.47244094488188976
101,78,127,0.47244094488188976
109,87,182,0.4725274725274725
28,46,182,0.4725274725274725
46,28,182,0.4725274725274725
87,109,182,0.4725274725274725
34,7,237,0.47257383966244726
7,34,237,0.47257383966244726
31,44,146,0.4726027397260274
44,31,146,0.4726027397260274
5,46,201,0.472636815920398
46,5,201,0.472636815920398
88,73,110,0.4727272727272727
20,95,110,0.4727272727272727
81,7,110,0.4727272727272727
7,81,110,0.4727272727272727
5,47,110,0.4727272727272727
83,88,110,0.4727272727272727
95,20,110,0.4727272727272727
84,51,110,0.4727272727272727
20,41,165,0.4727272727272727
51,84,110,0.4727272727272727
73,88,110,0.4727272727272727
41,20,165,0.4727272727272727
47,5,110,0.4727272727272727
62,43,110,0.4727272727272727
88,83,110,0.4727272727272727
43,62,110,0.4727272727272727
63,85,148,0.47297297297297297
85,63,148,0.47297297297297297
100,34,167,0.47305389221556887
34,100,167,0.47305389221556887
48,100,112,0.4732142857142857
100,48,112,0.4732142857142857
72,29,112,0.4732142857142857
29,72,112,0.4732142857142857
30,38,131,0.4732824427480916
38,30,131,0.4732824427480916
3,55,150,0.47333333333333333
91,8,150,0.47333333333333333
8,91,150,0.47333333333333333
55,3,150,0.47333333333333333
60,3,169,0.47337278106508873
3,60,169,0.47337278106508873
17,7,340,0.47352941176470587
86,63,340,0.47352941176470587
7,17,340,0.47352941176470587
63,86,340,0.47352941176470587
88,14,285,0.47368421052631576
73,5,114,0.47368421052631576
11,102,114,0.47368421052631576
5,73,114,0.47368421052631576
14,88,285,0.47368421052631576
39,58,133,0.47368421052631576
102,11,114,0.47368421052631576
58,39,133,0.47368421052631576
25,48,114,0.47368421052631576
48,25,114,0.47368421052631576
12,7,306,0.4738562091503268
7,12,306,0.4738562091503268
26,93,268,0.47388059701492535
93,26,268,0.47388059701492535
93,87,230,0.47391304347826085
87,93,230,0.47391304347826085
8,112,173,0.47398843930635837
112,8,173,0.47398843930635837
9,97,116,0.47413793103448276
97,9,116,0.47413793103448276
11,78,116,0.47413793103448276
78,11,116,0.47413793103448276
106,27,194,0.4742268041237113
27,106,194,0.4742268041237113
101,4,137,0.4744525547445255
4,101,137,0.4744525547445255
88,65,196,0.4744897959183674
65,88,196,0.4744897959183674
9,42,118,0.4745762711864407
42,9,118,0.4745762711864407
21,74,198,0.47474747474747475
74,21,198,0.47474747474747475
39,38,139,0.4748201438848921
38,39,139,0.4748201438848921
101,8,200,0.475
8,101,200,0.475
100,3,221,0.4751131221719457
3,100,221,0.4751131221719457
15,107,141,0.475177304964539
15,30,141,0.475177304964539
30,15,141,0.475177304964539
46,21,141,0.475177304964539
21,46,141,0.475177304964539
107,15,141,0.475177304964539
63,114,162,0.47530864197530864
114,63,162,0.47530864197530864
17,8,223,0.47533632286995514
8,17,223,0.47533632286995514
53,44,122,0.47540983606557374
44,53,122,0.47540983606557374
107,2,143,0.4755244755244755
2,107,143,0.4755244755244755
78,27,164,0.47560975609756095
27,78,164,0.47560975609756095
12,87,164,0.47560975609756095
87,12,164,0.47560975609756095
66,49,103,0.47572815533980584
53,15,103,0.47572815533980584
49,66,103,0.47572815533980584
15,53,103,0.47572815533980584
19,70,124,0.47580645161290325
70,19,124,0.47580645161290325
39,109,166,0.4759036144578313
84,2,166,0.4759036144578313
2,84,166,0.4759036144578313
109,39,166,0.4759036144578313
6,39,126,0.47619047619047616
38,17,105,0.47619047619047616
96,76,105,0.47619047619047616
28,63,147,0.47619047619047616
88,41,231,0.47619047619047616
63,28,147,0.47619047619047616
77,30,126,0.47619047619047616
41,88,231,0.47619047619047616
76,96,105,0.47619047619047616
39,6,126,0.47619047619047616
78,30,105,0.47619047619047616
17,38,105,0.47619047619047616
18,31,126,0.47619047619047616
31,18,126,0.47619047619047616
30,77,126,0.47619047619047616
30,78,105,0.47619047619047616
18,9,149,0.47651006711409394
9,18,149,0.47651006711409394
17,48,149,0.47651006711409394
48,17,149,0.47651006711409394
41,51,214,0.4766355140186916
51,41,214,0.4766355140186916
74,71,214,0.4766355140186916
50,72,107,0.4766355140186916
71,74,214,0.4766355140186916
72,50,107,0.4766355140186916
64,41,300,0.4766666666666667
41,64,300,0.4766666666666667
100,17,151,0.4768211920529801
114,17,151,0.4768211920529801
17,100,151,0.4768211920529801
17,114,151,0.4768211920529801
34,88,239,0.4769874476987448
88,34,239,0.4769874476987448
64,67,109,0.47706422018348627
23,40,109,0.47706422018348627
62,38,109,0.47706422018348627
67,64,109,0.47706422018348627
20,57,109,0.47706422018348627
62,50,109,0.47706422018348627
40,23,109,0.47706422018348627
57,20,109,0.47706422018348627
38,62,109,0.47706422018348627
50,62,109,0.47706422018348627
17,53,153,0.477124183006536
53,17,153,0.477124183006536
53,21,176,0.4772727272727273
21,53,176,0.4772727272727273
7,50,199,0.47738693467336685
50,7,199,0.47738693467336685
79,48,377,0.47745358090185674
48,79,377,0.47745358090185674
34,14,245,0.4775510204081633
14,34,245,0.4775510204081633
7,6,134,0.47761194029850745
47,8,134,0.47761194029850745
6,7,134,0.47761194029850745
8,47,134,0.47761194029850745
104,5,157,0.47770700636942676
5,104,157,0.47770700636942676
41,114,113,0.4778761061946903
114,41,113,0.4778761061946903
26,57,136,0.47794117647058826
68,53,136,0.47794117647058826
57,26,136,0.47794117647058826
53,68,136,0.47794117647058826
69,7,184,0.4782608695652174
58,26,115,0.4782608695652174
91,17,161,0.4782608695652174
112,107,138,0.4782608695652174
121,70,115,0.4782608695652174
70,121,115,0.4782608695652174
26,58,115,0.4782608695652174
107,112,138,0.4782608695652174
7,69,184,0.4782608695652174
17,91,161,0.4782608695652174
20,28,163,0.4785276073619632
28,20,163,0.4785276073619632
36,51,140,0.4785714285714286
51,36,140,0.4785714285714286
100,47,117,0.47863247863247865
26,29,117,0.47863247863247865
47,100,117,0.47863247863247865
67,9,117,0.47863247863247865
9,67,117,0.47863247863247865
29,26,117,0.47863247863247865
11,5,259,0.47876447876447875
5,11,259,0.47876447876447875
11,79,165,0.47878787878787876
79,11,165,0.47878787878787876
5,2,213,0.4788732394366197
79,51,142,0.4788732394366197
51,79,142,0.4788732394366197
48,65,142,0.4788732394366197
65,48,142,0.4788732394366197
2,5,213,0.4788732394366197
55,9,119,0.4789915966386555
64,23,119,0.4789915966386555
9,55,119,0.4789915966386555
53,47,119,0.4789915966386555
47,53,119,0.4789915966386555
23,64,119,0.4789915966386555
27,18,167,0.47904191616766467
18,27,167,0.47904191616766467
103,86,144,0.4791666666666667
86,103,144,0.4791666666666667
69,27,242,0.4793388429752066
101,84,121,0.4793388429752066
84,101,121,0.4793388429752066
27,69,242,0.4793388429752066
21,37,171,0.47953216374269003
23,79,171,0.47953216374269003
37,21,171,0.47953216374269003
79,23,171,0.47953216374269003
88,76,294,0.47959183673469385
76,88,294,0.47959183673469385
88,90,123,0.4796747967479675
90,88,123,0.4796747967479675
7,5,271,0.4797047970479705
5,7,271,0.4797047970479705
51,31,148,0.4797297297297297
31,51,148,0.4797297297297297
27,65,198,0.4797979797979798
65,27,198,0.4797979797979798
37,25,125,0.48
1,75,125,0.48
25,37,125,0.48
75,1,125,0.48
54,90,152,0.48026315789473684
90,54,152,0.48026315789473684
38,91,152,0.48026315789473684
91,38,152,0.48026315789473684
109,27,229,0.48034934497816595
27,109,229,0.48034934497816595
42,106,102,0.4803921568627451
106,42,102,0.4803921568627451
27,120,154,0.4805194805194805
12,74,154,0.4805194805194805
74,12,154,0.4805194805194805
3,54,231,0.4805194805194805
54,3,231,0.4805194805194805
120,27,154,0.4805194805194805
30,2,129,0.4806201550387597
2,30,129,0.4806201550387597
62,46,156,0.4807692307692308
19,111,104,0.4807692307692308
46,62,156,0.4807692307692308
25,95,156,0.4807692307692308
23,2,104,0.4807692307692308
36,53,104,0.4807692307692308
2,23,104,0.4807692307692308
53,36,104,0.4807692307692308
28,53,104,0.4807692307692308
53,28,104,0.4807692307692308
111,19,104,0.4807692307692308
95,25,156,0.4807692307692308
70,86,262,0.48091603053435117
34,65,131,0.48091603053435117
65,34,131,0.48091603053435117
86,12,262,0.48091603053435117
86,70,262,0.48091603053435117
12,86,262,0.48091603053435117
27,7,289,0.4809688581314879
7,27,289,0.4809688581314879
48,106,158,0.4810126582278481
106,48,158,0.4810126582278481
11,60,237,0.4810126582278481
104,62,158,0.4810126582278481
60,11,237,0.4810126582278481
62,104,158,0.4810126582278481
63,119,160,0.48125
42,5,160,0.48125
5,42,160,0.48125
119,63,160,0.48125
14,75,241,0.48132780082987553
75,14,241,0.48132780082987553
91,27,108,0.48148148148148145
17,20,162,0.48148148148148145
20,17,162,0.48148148148148145
27,91,108,0.48148148148148145
57,27,191,0.4816753926701571
27,57,191,0.4816753926701571
21,88,164,0.4817073170731707
88,21,164,0.4817073170731707
74,62,301,0.48172757475083056
62,74,301,0.48172757475083056
79,96,137,0.48175182481751827
96,79,137,0.48175182481751827
17,1,137,0.48175182481751827
1,17,137,0.48175182481751827
48,101,110,0.4818181818181818
101,48,110,0.4818181818181818
114,5,193,0.48186528497409326
5,114,193,0.48186528497409326
86,44,305,0.4819672131147541
44,86,305,0.4819672131147541
41,107,222,0.481981981981982
107,41,222,0.481981981981982
40,75,139,0.48201438848920863
75,40,139,0.48201438848920863
107,48,139,0.48201438848920863
48,107,139,0.48201438848920863
7,88,195,0.48205128205128206
88,7,195,0.48205128205128206
18,25,168,0.48214285714285715
25,18,168,0.48214285714285715
60,7,170,0.4823529411764706
7,60,170,0.4823529411764706
107,37,114,0.4824561403508772
37,107,114,0.4824561403508772
60,22,116,0.4827586206896552
109,16,203,0.4827586206896552
109,110,145,0.4827586206896552
51,68,174,0.4827586206896552
110,12,116,0.4827586206896552
22,60,116,0.4827586206896552
50,19,145,0.4827586206896552
19,50,145,0.4827586206896552
22,109,116,0.4827586206896552
110,109,145,0.4827586206896552
16,109,203,0.4827586206896552
109,22,116,0.4827586206896552
12,110,116,0.4827586206896552
68,51,174,0.4827586206896552
100,1,147,0.48299319727891155
110,9,147,0.48299319727891155
9,110,147,0.48299319727891155
1,100,147,0.48299319727891155
100,16,118,0.4830508474576271
16,100,118,0.4830508474576271
51,88,178,0.48314606741573035
88,51,178,0.48314606741573035
20,64,120,0.48333333333333334
5,60,120,0.48333333333333334
60,5,120,0.48333333333333334
80,86,240,0.48333333333333334
86,80,240,0.48333333333333334
64,20,120,0.48333333333333334
51,11,571,0.48336252189141854
11,51,571,0.48336252189141854
86,23,182,0.4835164835164835
71,114,182,0.4835164835164835
114,71,182,0.4835164835164835
23,86,182,0.4835164835164835
39,5,213,0.4835680751173709
5,39,213,0.4835680751173709
67,88,122,0.48360655737704916
88,67,122,0.48360655737704916
112,39,184,0.483695652173913
39,112,184,0.483695652173913
7,93,246,0.483739837398374
93,7,246,0.483739837398374
